timestamp,open,high,low,close
2025-08-22 15:30:00+05:30,816.3718118190766,816.7203389674427,815.9595589816569,816.1872526735068
2025-08-22 15:31:00+05:30,816.4071962356568,816.7554466158152,815.9973388791083,816.2274593472481
2025-08-22 15:32:00+05:30,816.4342588424682,816.7814549595118,816.0262191176413,816.2595142573118
2025-08-22 15:33:00+05:30,816.4571212768554,816.802540037036,816.0502712011336,816.2869078457355
2025-08-22 15:34:00+05:30,816.4779214382172,816.8211002081633,816.0717567682265,816.3115851044655
2025-08-22 15:35:00+05:30,816.4977849960327,816.8384039521219,816.0918703854082,816.3346586465835
2025-08-22 15:36:00+05:30,816.5166537761688,816.8543970346452,816.1106148242949,816.3560840785503
2025-08-22 15:37:00+05:30,816.5354294776917,816.87044133842,816.1292179107664,816.3768963247538
2025-08-22 15:38:00+05:30,816.5541993618011,816.8867989957333,816.147815454006,816.3972646355629
2025-08-22 15:39:00+05:30,816.5725009441376,816.9028011173011,816.165894705057,816.4167755961419
2025-08-22 15:40:00+05:30,816.5903487682343,816.9185290545227,816.183502781391,816.4355096697808
2025-08-22 15:41:00+05:30,816.6075886726379,816.9338140785695,816.2005371332167,816.4533836185932
2025-08-22 15:42:00+05:30,816.6246482372284,816.9492618054153,816.2175021946429,816.4708802223206
2025-08-22 15:43:00+05:30,816.6408700942993,816.963877940178,816.2336108267306,816.4873557746411
2025-08-22 15:44:00+05:30,816.6571675777435,816.9789158970119,816.2498497247694,816.5037869334221
2025-08-22 15:45:00+05:30,816.6731887340546,816.9939869970084,816.2659916162489,816.5198906898498
2025-08-22 15:46:00+05:30,816.6885670661926,817.0083620905878,816.2813685417174,816.5352425307036
2025-08-22 15:47:00+05:30,816.7038581371307,817.0228787958623,816.2967316091059,816.5504861623049
2025-08-22 15:48:00+05:30,816.7191113948822,817.0375491648914,816.3121029913424,816.5656632035971
2025-08-22 15:49:00+05:30,816.7339428901672,817.0518037378789,816.3270059704779,816.5803824365139
2025-08-22 15:50:00+05:30,816.7488994598389,817.0664017945529,816.3421362221239,816.5952487230301
2025-08-22 15:51:00+05:30,816.7632393836975,817.0802014023067,816.3564627051352,816.6094491064549
2025-08-22 15:52:00+05:30,816.777884721756,817.0945704698564,816.3712298750876,816.623990765214
2025-08-22 15:53:00+05:30,816.7924224376678,817.1088762640954,816.3858972668646,816.6384047925472
2025-08-22 15:54:00+05:30,816.8069485187531,817.1232001364232,816.4005424857138,816.6528160452843
2025-08-22 15:55:00+05:30,816.8212971687317,817.1373311758042,816.4149493455885,816.6670386254788
2025-08-22 15:56:00+05:30,816.8357185363769,817.1516128659249,816.4294421255587,816.6813472181559
2025-08-22 15:57:00+05:30,816.8496483325958,817.1651804715397,816.4433500945566,816.6951397359371
2025-08-22 15:58:00+05:30,816.8640231609345,817.1795224219562,816.4578650474547,816.7094233572483
2025-08-22 15:59:00+05:30,816.8783165454864,817.193789047003,816.472335654497,816.7236292898655
2025-08-22 16:00:00+05:30,816.8926041126251,817.2080074638129,816.4866787672041,816.7377880543471
2025-08-22 16:01:00+05:30,816.9068015098572,817.2220450997354,816.5008472681044,816.7518802285194
2025-08-22 16:02:00+05:30,816.9209640026093,817.2360706835987,816.514968651533,816.7659363329411
2025-08-22 16:03:00+05:30,816.9350886821748,817.2500601112844,816.5290650904177,816.7799563676119
2025-08-22 16:04:00+05:30,816.9491726398468,817.2640254348518,816.5431199550627,816.793954205513
2025-08-22 16:05:00+05:30,816.963230419159,817.2779546022416,816.557133245468,816.8079159736634
2025-08-22 16:06:00+05:30,816.9772532939911,817.2918536394835,816.5711132764815,816.821855545044
2025-08-22 16:07:00+05:30,816.9912412643433,817.3057195335628,816.5850655913351,816.8357451736928
2025-08-22 16:08:00+05:30,817.0051885128022,817.3195522844793,816.5989763319491,816.8496126055718
2025-08-22 16:09:00+05:30,817.019100856781,817.3333549052478,816.6128621280192,816.8634467422962
2025-08-22 16:10:00+05:30,817.0329870223999,817.3471304088832,816.6267063498495,816.8772475838662
2025-08-22 16:11:00+05:30,817.0468324661255,817.3608727693559,816.6405173122881,816.8910179048777
2025-08-22 16:12:00+05:30,817.0606517314911,817.3745729476215,816.6542977869509,816.9047493815423
2025-08-22 16:13:00+05:30,817.0744331836701,817.3882460087539,816.6680422306059,816.9184503376484
2025-08-22 16:14:00+05:30,817.088179731369,817.4018829137088,816.6817561864851,816.9321179986
2025-08-22 16:15:00+05:30,817.1018971920014,817.4154896885158,816.6954368829726,816.9457468152046
2025-08-22 16:16:00+05:30,817.115576839447,817.4290603071453,816.7090843200682,816.9593478858471
2025-08-22 16:17:00+05:30,817.1292215824127,817.442597782612,816.7226957261561,816.9729101121426
2025-08-22 16:18:00+05:30,817.1428285121918,817.456102114916,816.7362683296202,816.9864445924759
2025-08-22 16:19:00+05:30,817.1564121723176,817.469576317072,816.7498132169245,816.9999402284623
2025-08-22 16:20:00+05:30,817.1699580192566,817.4830143630505,816.763324844837,817.0134108930827
2025-08-22 16:21:00+05:30,817.1834718704224,817.4964162528516,816.7767976701258,817.0268371641636
2025-08-22 16:22:00+05:30,817.1969479084015,817.5097880125047,816.7902427792548,817.04023014009
2025-08-22 16:23:00+05:30,817.2103890419006,817.5231236159802,816.80364908576,817.0536009192467
2025-08-22 16:24:00+05:30,817.2237981796264,817.5364260762931,816.8170276761053,817.066927304864
2025-08-22 16:25:00+05:30,817.237175321579,817.5496953934432,816.830361920595,817.080225944519
2025-08-22 16:26:00+05:30,817.2505233764649,817.5629315674306,816.8436795353888,817.0934857398272
2025-08-22 16:27:00+05:30,817.2638278007507,817.57613761127,816.8569528043269,817.1067122399808
2025-08-22 16:28:00+05:30,817.2771002292633,817.5893044859172,816.8701872706412,817.1199082195759
2025-08-22 16:29:00+05:30,817.2903406620026,817.6024412304164,816.8833940207957,817.1330764532089
2025-08-22 16:30:00+05:30,817.3035490989686,817.6155388057233,816.8965675115584,817.1462002933025
2025-08-22 16:31:00+05:30,817.3167168140411,817.628609263897,816.9097021996973,817.1592936128378
2025-08-22 16:32:00+05:30,817.3298612594605,817.6416345268489,816.9228064000605,817.1723564118147
2025-08-22 16:33:00+05:30,817.3429649829865,817.6546386986972,816.9358801126479,817.1853775918484
2025-08-22 16:34:00+05:30,817.3560396194458,817.6676067143679,816.9489150226115,817.1983738005162
2025-08-22 16:35:00+05:30,817.3690706253052,817.6805325478316,816.9619194447993,817.2113283902407
2025-08-22 16:36:00+05:30,817.3820754528045,817.6934372901918,816.9748878359793,817.2242552340031
2025-08-22 16:37:00+05:30,817.395045375824,817.7062998503447,816.9878229677676,817.2371460080147
2025-08-22 16:38:00+05:30,817.4079833030701,817.7191322803499,817.0007192969321,817.2500034868717
2025-08-22 16:39:00+05:30,817.4208805084229,817.7319345802069,817.0135851383208,817.262824895978
2025-08-22 16:40:00+05:30,817.4337544441223,817.7446977108718,817.0264232635496,817.2756130099297
2025-08-22 16:41:00+05:30,817.4465847492219,817.7574246853591,817.0392281293867,817.288370603323
2025-08-22 16:42:00+05:30,817.459383058548,817.7701275557281,817.0519858777521,817.3010921269655
2025-08-22 16:43:00+05:30,817.4721522808076,817.7827912569047,817.0647186815737,817.3137803554536
2025-08-22 16:44:00+05:30,817.4848836898803,817.7954097628594,817.0774182260035,817.3264352887869
2025-08-22 16:45:00+05:30,817.4975801944732,817.8080132037402,817.0900845110415,817.339059701562
2025-08-22 16:46:00+05:30,817.5102447032929,817.8205714493992,817.1027119934557,817.3516424953938
2025-08-22 16:47:00+05:30,817.5228772163391,817.8330995649101,817.1153034448622,817.3641947686673
2025-08-22 16:48:00+05:30,817.5354719161987,817.8455915242434,817.1278699517248,817.3767220705748
2025-08-22 16:49:00+05:30,817.5480346202851,817.858053353429,817.1404004275797,817.3892049789429
2025-08-22 16:50:00+05:30,817.5605624198914,817.8704880654813,817.1528948724268,817.4016573667526
2025-08-22 16:51:00+05:30,817.5730553150178,817.882874569297,817.1653560578821,817.4140736848116
2025-08-22 16:52:00+05:30,817.5855162143707,817.895239982009,817.1777839839457,817.4264539331198
2025-08-22 16:53:00+05:30,817.5979451179504,817.907563212514,817.1901786506174,817.4388147592545
2025-08-22 16:54:00+05:30,817.6103391170502,817.919856312871,817.2025372862814,817.4511284172535
2025-08-22 16:55:00+05:30,817.6226982116699,817.9321192830802,817.2148598909376,817.463408780098
2025-08-22 16:56:00+05:30,817.6350253105164,817.944343084097,817.22715755105,817.4756586223841
2025-08-22 16:57:00+05:30,817.6473175048828,817.9565337419511,817.2394136369227,817.4878779441118
2025-08-22 16:58:00+05:30,817.659577703476,817.9686912566425,817.2516364634035,817.500063970685
2025-08-22 16:59:00+05:30,817.6717971801758,817.9808216542007,817.2638232588766,817.5122056037188
2025-08-22 17:00:00+05:30,817.6839904785156,817.9929098695518,817.2759851098059,817.524327814579
2025-08-22 17:01:00+05:30,817.6961488723755,818.004967954755,817.2881109297274,817.5364028573036
2025-08-22 17:02:00+05:30,817.7082723617553,818.0169928967954,817.3002034902571,817.5484584778548
2025-08-22 17:03:00+05:30,817.7203609466553,818.0289816826584,817.3122572481631,817.5604697048665
2025-08-22 17:04:00+05:30,817.7324175357819,818.0409403383733,817.3242777466772,817.5724559605122
2025-08-22 17:05:00+05:30,817.7444363117219,818.0528628379108,817.3362733006476,817.5844061464071
2025-08-22 17:06:00+05:30,817.7564260005951,818.0647552073003,817.3482245087622,817.5963174879552
2025-08-22 17:07:00+05:30,817.7683807849884,818.0766114205123,817.360148000717,817.6081983089447
2025-08-22 17:08:00+05:30,817.7803006649018,818.0884375035764,817.372035461664,817.620048609376
2025-08-22 17:09:00+05:30,817.7921885490417,818.1002304434777,817.3838952064513,817.6318628400564
2025-08-22 17:10:00+05:30,817.8040415287018,818.1119842141868,817.3957189202307,817.6436410009861
2025-08-22 17:11:00+05:30,817.8158625125885,818.1237048417331,817.4075038313864,817.6553886413575
2025-08-22 17:12:00+05:30,817.8276515007019,818.1353923261166,817.4192582547663,817.6671029865742
2025-08-22 17:13:00+05:30,817.8394026756287,818.1470496803523,817.4309766471384,817.6787868112326
2025-08-22 17:14:00+05:30,817.8511247634888,818.1586769044401,817.4426700949667,817.6904345661402
2025-08-22 17:15:00+05:30,817.8628090381623,818.1702679723502,817.4543219685553,817.702046251297
2025-08-22 17:16:00+05:30,817.8744613170624,818.1818258970977,817.465943354368,817.7136274158955
2025-08-22 17:17:00+05:30,817.8860786914826,818.1933476656676,817.477528709173,817.7251752853393
2025-08-22 17:18:00+05:30,817.8976669788361,818.2048423171044,817.4890835762022,817.7366898596287
2025-08-22 17:19:00+05:30,817.9092232704163,818.2162977993489,817.5006051838396,817.7481711387635
2025-08-22 17:20:00+05:30,817.9207388401031,818.2277231514455,817.5120907604693,817.7596163481475
2025-08-22 17:21:00+05:30,817.9322311401368,818.2391153603793,817.5235486209391,817.771031036973
2025-08-22 17:22:00+05:30,817.9436798095703,818.2504744261504,817.5349676787852,817.7824124306441
2025-08-22 17:23:00+05:30,817.9550964832306,818.2617973357441,817.5463534772394,817.7937577545644
2025-08-22 17:24:00+05:30,817.9664840698242,818.2730901151897,817.5577115595339,817.8050753325224
2025-08-22 17:25:00+05:30,817.9778367519378,818.2843557775021,817.5690308392046,817.8163568407298
2025-08-22 17:26:00+05:30,817.9891574382782,818.2955762445928,817.5803168594836,817.8276106029749
2025-08-22 17:27:00+05:30,818.0004432201385,818.306772607565,817.5915779352187,817.8388227462768
2025-08-22 17:28:00+05:30,818.0116970062256,818.317929801345,817.60280020833,817.8500043690204
2025-08-22 17:29:00+05:30,818.0229158878327,818.3290598779918,817.6139892220496,817.8611582458019
2025-08-22 17:30:00+05:30,818.034105682373,818.3401477724315,817.6251422047613,817.8722705036402
2025-08-22 17:31:00+05:30,818.0452605724334,818.3512145757676,817.6362619280814,817.8833577901125
2025-08-22 17:32:00+05:30,818.056380558014,818.3622391968967,817.6473539352415,817.8944006830454
2025-08-22 17:33:00+05:30,818.067468547821,818.3732397139073,817.6584126830099,817.9054241538048
2025-08-22 17:34:00+05:30,818.0785216331482,818.3842040747405,817.6694381713866,817.9164115548134
2025-08-22 17:35:00+05:30,818.0895456314087,818.3951352924109,817.6804248571394,817.9273684352637
2025-08-22 17:36:00+05:30,818.1005376338959,818.4060333669187,817.6913865983485,817.938286471367
2025-08-22 17:37:00+05:30,818.1114889144898,818.4168952852489,817.7023123085497,817.9491739869118
2025-08-22 17:38:00+05:30,818.1224169254303,818.4277300864459,817.7132075309752,817.9600337564946
2025-08-22 17:39:00+05:30,818.1333071231842,818.4385317444802,817.7240667223929,817.9708546817303
2025-08-22 17:40:00+05:30,818.1441624164581,818.4492972463371,817.7348926544188,817.9816395372153
2025-08-22 17:41:00+05:30,818.1549886226654,818.4600386440756,817.7456880986689,817.9924049705268
2025-08-22 17:42:00+05:30,818.1657799243927,818.4707318335772,817.7564502835272,818.0031204611063
2025-08-22 17:43:00+05:30,818.1765421390534,818.4814099580051,817.7671792089938,818.0138165295124
2025-08-22 17:44:00+05:30,818.187269449234,818.4920428872109,817.7778831899165,818.024479302764
2025-08-22 17:45:00+05:30,818.1979647636414,818.5026547253133,817.7885400533675,818.0351032316685
2025-08-22 17:46:00+05:30,818.2086251735687,818.5132213681937,817.7991775155066,818.0456938654185
2025-08-22 17:47:00+05:30,818.2192564964295,818.5237639069559,817.80977063179,818.0562623023987
2025-08-22 17:48:00+05:30,818.2298500061036,818.53427631557,817.8203388035296,818.0667891204357
2025-08-22 17:49:00+05:30,818.2404202461242,818.5447495549919,817.8308681726454,818.0772881925107
2025-08-22 17:50:00+05:30,818.2509497642517,818.5551956772805,817.8413753688334,818.087753969431
2025-08-22 17:51:00+05:30,818.2614501953125,818.5656026303769,817.8518493056296,818.0981864511967
2025-08-22 17:52:00+05:30,818.2719186306,818.5759884923698,817.862287211418,818.1085856378079
2025-08-22 17:53:00+05:30,818.2823521614075,818.5863381981851,817.8726863145827,818.1189598530531
2025-08-22 17:54:00+05:30,818.292759513855,818.5966457217933,817.8830660164355,818.1292979985476
2025-08-22 17:55:00+05:30,818.3031290531159,818.606932154298,817.8934124588965,818.1395972996951
2025-08-22 17:56:00+05:30,818.3134665966035,818.6171914696695,817.9037173271178,818.1498688548803
2025-08-22 17:57:00+05:30,818.323777961731,818.6274055898191,817.9139889359473,818.1601126641035
2025-08-22 17:58:00+05:30,818.3340486049652,818.6375986188651,817.9242383718489,818.1703259527684
2025-08-22 17:59:00+05:30,818.3442901611328,818.6477494657041,817.9344517767428,818.18049762249
2025-08-22 18:00:00+05:30,818.3545026302338,818.6578792214394,817.9446374654768,818.1906443208456
2025-08-22 18:01:00+05:30,818.3646801948547,818.6679728209973,817.9547843515871,818.2007577240468
2025-08-22 18:02:00+05:30,818.3748286724091,818.6780332773925,817.9649007499216,818.2108378320933
2025-08-22 18:03:00+05:30,818.3849422454834,818.6880605906249,817.9749838888644,818.2208846449852
2025-08-22 18:04:00+05:30,818.3950238227844,818.6980577737094,817.9850393116473,818.2309092611075
2025-08-22 18:05:00+05:30,818.4050675868988,818.7080278396608,817.9950587034224,818.2408867090941
2025-08-22 18:06:00+05:30,818.4150880813598,818.7179617494346,818.0050531506537,818.2508502840996
2025-08-22 18:07:00+05:30,818.425082397461,818.7278625160457,818.0150171101092,818.2607750147581
2025-08-22 18:08:00+05:30,818.435033082962,818.7377391785384,818.024936723709,818.2706636756659
2025-08-22 18:09:00+05:30,818.4449604988098,818.7475796848537,818.0348369359969,818.2805245906114
2025-08-22 18:10:00+05:30,818.4548501014709,818.7573840349913,818.044698345661,818.2903549849988
2025-08-22 18:11:00+05:30,818.4647106170654,818.7671672940255,818.0545292675494,818.3001520842314
2025-08-22 18:12:00+05:30,818.4745420455932,818.7769143968821,818.0643297016619,818.3099214375019
2025-08-22 18:13:00+05:30,818.4843385696412,818.7866253435612,818.0740968763827,818.3196574956179
2025-08-22 18:14:00+05:30,818.4941060066224,818.7963061600925,818.0838391065596,818.3293547093868
2025-08-22 18:15:00+05:30,818.5038414478303,818.8059628725053,818.0935480773447,818.3390325009823
2025-08-22 18:16:00+05:30,818.5135478019714,818.8155894547702,818.1032210171221,818.3486714482308
2025-08-22 18:17:00+05:30,818.5232105255127,818.825173854828,818.1128662407397,818.3582798749209
2025-08-22 18:18:00+05:30,818.5328587055207,818.8347311377527,818.1224809765814,818.3678633302451
2025-08-22 18:19:00+05:30,818.542469072342,818.8442673295738,818.1320679962633,818.3774079412223
2025-08-22 18:20:00+05:30,818.5520503520966,818.8537643522026,818.1416162133215,818.3869303554296
2025-08-22 18:21:00+05:30,818.5615967273712,818.8632342576982,818.1511394858359,818.3964139252902
2025-08-22 18:22:00+05:30,818.5711111068725,818.8726680070163,818.1606267273424,818.4058697491885
2025-08-22 18:23:00+05:30,818.5805993080139,818.8820716261865,818.1700834810732,818.4152950525284
2025-08-22 18:24:00+05:30,818.590055513382,818.8914511412383,818.1795152902602,818.4246842861176
2025-08-22 18:25:00+05:30,818.5994826316834,818.9007945001126,818.1889110684393,818.4340540975332
2025-08-22 18:26:00+05:30,818.6088748455048,818.9101077288391,818.1982708156107,818.4433850646019
2025-08-22 18:27:00+05:30,818.6182379722595,818.9193938404322,818.2076111614703,818.4526910603047
2025-08-22 18:28:00+05:30,818.6275661945343,818.9286468088628,818.216921019554,818.4619609862566
2025-08-22 18:29:00+05:30,818.6368740558624,818.9378636211158,818.226192075014,818.4712031662465
2025-08-22 18:30:00+05:30,818.646144104004,818.9470593422652,818.2354381859301,818.4804092764855
2025-08-22 18:31:00+05:30,818.6553879737854,818.956221920252,818.2446482658385,818.4895848661662
2025-08-22 18:32:00+05:30,818.6645911216737,818.9653543680907,818.253830629587,818.4987410336734
2025-08-22 18:33:00+05:30,818.6737709999085,818.9744536727668,818.2629852771757,818.5078611314296
2025-08-22 18:34:00+05:30,818.6829246997834,818.9835288733245,818.2721094369887,818.5169507086277
2025-08-22 18:35:00+05:30,818.6920405864715,818.9925649046899,818.2812031090258,818.5260125398636
2025-08-22 18:36:00+05:30,818.7011361122131,819.0015738189221,818.2902552068232,818.535041075945
2025-08-22 18:37:00+05:30,818.7101850986481,819.0105556160213,818.2992934465407,818.544041866064
2025-08-22 18:38:00+05:30,818.7192166328431,819.0195102959873,818.3082956552504,818.5530149102211
2025-08-22 18:39:00+05:30,818.728213262558,819.0284318327905,818.3172729194163,818.5619491100312
2025-08-22 18:40:00+05:30,818.7371866226197,819.0373232394458,818.3262113809584,818.5708583384752
2025-08-22 18:41:00+05:30,818.746119260788,819.0461815029383,818.3351193547247,818.5797398209572
2025-08-22 18:42:00+05:30,818.7550315380097,819.0550156623126,818.3440023839472,818.5885907828808
2025-08-22 18:43:00+05:30,818.7639030933381,819.0638227045537,818.3528604686259,818.5974084496498
2025-08-22 18:44:00+05:30,818.7727571964264,819.0725905776025,818.3616769790648,818.6061983704567
2025-08-22 18:45:00+05:30,818.7815705776214,819.0813343465329,818.3704685449599,818.6149605453014
2025-08-22 18:46:00+05:30,818.7903606891632,819.0900479853154,818.3792323946951,818.6236894249917
2025-08-22 18:47:00+05:30,818.7991188049317,819.09873149395,818.3879629850386,818.6323933333159
2025-08-22 18:48:00+05:30,818.8078536510468,819.1073848724367,818.3966603159903,818.6410639464856
2025-08-22 18:49:00+05:30,818.8165535926819,819.1160111337902,818.405346560478,818.6497068136931
