timestamp,open,high,low,close,volume,RSI,MACD,MACD_signal,MACD_hist,Doji
2025-07-14 09:15:00+05:30,1591.8,1591.8,1577.0,1580.4,66550,0.0,0.0,0.0,0.0,0
2025-07-14 09:16:00+05:30,1579.8,1580.4,1574.4,1577.0,64971,0.0,0.0,0.0,0.0,0
2025-07-14 09:17:00+05:30,1577.4,1577.4,1569.5,1572.3,73777,0.0,0.0,0.0,0.0,0
2025-07-14 09:18:00+05:30,1572.4,1573.7,1566.5,1567.5,162879,0.0,0.0,0.0,0.0,0
2025-07-14 09:19:00+05:30,1567.1,1571.2,1566.6,1570.1,88125,0.0,0.0,0.0,0.0,0
2025-07-14 09:20:00+05:30,1570.8,1573.2,1568.7,1572.0,82182,0.0,0.0,0.0,0.0,0
2025-07-14 09:21:00+05:30,1571.8,1575.8,1571.8,1572.7,58861,0.0,0.0,0.0,0.0,0
2025-07-14 09:22:00+05:30,1572.7,1575.4,1572.5,1573.9,37012,0.0,0.0,0.0,0.0,0
2025-07-14 09:23:00+05:30,1573.9,1575.0,1573.5,1573.5,18450,0.0,0.0,0.0,0.0,0
2025-07-14 09:24:00+05:30,1573.7,1575.4,1571.9,1572.8,57994,0.0,0.0,0.0,0.0,0
2025-07-14 09:25:00+05:30,1572.4,1574.2,1570.6,1572.0,39518,0.0,0.0,0.0,0.0,100
2025-07-14 09:26:00+05:30,1572.0,1574.9,1571.0,1574.0,45197,0.0,0.0,0.0,0.0,0
2025-07-14 09:27:00+05:30,1574.0,1574.9,1572.9,1574.2,41365,0.0,0.0,0.0,0.0,100
2025-07-14 09:28:00+05:30,1574.2,1574.5,1572.0,1573.6,31951,0.0,0.0,0.0,0.0,0
2025-07-14 09:29:00+05:30,1573.5,1573.5,1570.0,1572.0,47449,36.52450248599561,0.0,0.0,0.0,0
2025-07-14 09:30:00+05:30,1572.0,1573.1,1571.9,1572.7,31658,39.78233668420942,0.0,0.0,0.0,0
2025-07-14 09:31:00+05:30,1572.8,1573.0,1571.6,1572.0,52418,37.69864577340051,0.0,0.0,0.0,0
2025-07-14 09:32:00+05:30,1571.6,1572.5,1571.0,1572.0,40550,37.69864577340051,0.0,0.0,0.0,0
2025-07-14 09:33:00+05:30,1572.0,1572.6,1571.9,1572.1,15604,38.23463902208049,0.0,0.0,0.0,100
2025-07-14 09:34:00+05:30,1572.0,1573.1,1571.1,1572.5,13139,40.44186891123199,0.0,0.0,0.0,0
2025-07-14 09:35:00+05:30,1573.0,1573.1,1572.0,1572.7,8912,41.566269045726,0.0,0.0,0.0,0
2025-07-14 09:36:00+05:30,1572.6,1573.0,1572.2,1573.0,5767,43.2955784162287,0.0,0.0,0.0,0
2025-07-14 09:37:00+05:30,1573.0,1575.0,1572.4,1574.9,9604,52.81900436303307,0.0,0.0,0.0,0
2025-07-14 09:38:00+05:30,1574.9,1576.2,1574.1,1576.2,19112,58.01474553939394,0.0,0.0,0.0,0
2025-07-14 09:39:00+05:30,1576.2,1578.0,1576.0,1577.2,28821,61.524716823148715,0.0,0.0,0.0,0
2025-07-14 09:40:00+05:30,1577.7,1579.1,1576.5,1578.7,91740,66.10245511560085,1.2668701112042982,0.0,0.0,0
2025-07-14 09:41:00+05:30,1578.7,1578.7,1575.0,1576.7,95411,56.45723467455841,1.32416951552932,0.0,0.0,0
2025-07-14 09:42:00+05:30,1576.7,1577.1,1575.3,1575.7,23908,52.34459114793466,1.2741998805643107,0.0,0.0,0
2025-07-14 09:43:00+05:30,1575.5,1575.6,1574.1,1574.6,24377,48.18640999663604,1.1327797975509384,0.0,0.0,0
2025-07-14 09:44:00+05:30,1574.6,1574.7,1573.9,1574.3,11999,47.087776021490576,0.9851397917993836,0.0,0.0,0
2025-07-14 09:45:00+05:30,1574.2,1574.5,1572.2,1572.3,12787,40.4641959173105,0.6986965987825897,0.0,0.0,0
2025-07-14 09:46:00+05:30,1572.2,1573.4,1572.0,1572.8,10251,42.636617255707165,0.5061989791963697,0.0,0.0,0
2025-07-14 09:47:00+05:30,1572.1,1573.3,1571.7,1573.0,19799,43.52432888958625,0.36556752249271085,0.0,0.0,0
2025-07-14 09:48:00+05:30,1573.0,1573.4,1572.0,1572.8,34479,42.810858784104006,0.23526575416371998,0.8654319945870712,-0.6301662404233512,0
2025-07-14 09:49:00+05:30,1573.0,1573.3,1572.4,1573.3,17482,45.22813307879525,0.17038242280432314,0.7264220802305217,-0.5560396574261985,0
2025-07-14 09:50:00+05:30,1573.3,1574.3,1573.0,1574.3,20517,49.7984292401661,0.1973783036733039,0.6206133249190782,-0.4232350212457743,0
2025-07-14 09:51:00+05:30,1574.3,1575.7,1573.8,1575.2,35768,53.55469099960743,0.28807446898440503,0.5541055537321435,-0.2660310847477385,0
2025-07-14 09:52:00+05:30,1575.2,1577.0,1575.1,1577.0,16851,60.000887976075205,0.49943956181823523,0.5431723553493619,-0.04373279353112669,0
2025-07-14 09:53:00+05:30,1577.0,1578.6,1576.7,1577.3,15224,60.97309610379239,0.6832789985191994,0.5711936839833295,0.1120853145358699,0
2025-07-14 09:54:00+05:30,1577.2,1577.9,1575.6,1577.9,11671,62.914550202835656,0.8673893378315825,0.6304328147529801,0.23695652307860238,0
2025-07-14 09:55:00+05:30,1577.9,1578.2,1577.1,1578.2,11732,63.88202814275753,1.0256821753232543,0.709482686867035,0.31619948845621937,0
2025-07-14 09:56:00+05:30,1578.1,1578.7,1577.5,1578.0,13263,62.707534499809135,1.1220576784826335,0.7919976851901547,0.3300599932924788,100
2025-07-14 09:57:00+05:30,1578.0,1578.7,1577.3,1578.5,18139,64.46641252437416,1.2246646091232378,0.8785310699767713,0.3461335391464665,0
2025-07-14 09:58:00+05:30,1578.6,1578.6,1576.5,1577.4,10496,57.98677185609471,1.2033490749058728,0.9434946709625917,0.2598544039432812,0
2025-07-14 09:59:00+05:30,1577.4,1578.0,1576.7,1577.4,14831,57.986771856094705,1.172935490263626,0.9893828348227987,0.18355265544082733,100
2025-07-14 10:00:00+05:30,1577.5,1578.2,1576.9,1578.1,13186,60.888126146992505,1.191580852834477,1.0298224384251344,0.16175841440934247,0
2025-07-14 10:01:00+05:30,1578.1,1578.3,1577.6,1577.9,10482,59.62125494400356,1.176655357950267,1.059189022330161,0.117466335620106,0
2025-07-14 10:02:00+05:30,1578.0,1578.1,1577.0,1578.0,10481,60.068626931915986,1.1595296242608129,1.0792571427162914,0.08027248154452149,100
2025-07-14 10:03:00+05:30,1578.0,1578.7,1577.8,1578.2,13725,60.99931235870168,1.1488524297833465,1.0931762001297025,0.05567622965364394,0
2025-07-14 10:04:00+05:30,1578.2,1578.2,1577.0,1577.0,10216,53.01522608562653,1.0316682753662008,1.0808746151770021,-0.04920633981080136,0
2025-07-14 10:05:00+05:30,1577.0,1577.5,1576.7,1577.2,18639,54.093691169098165,0.9440548407046663,1.053510660282535,-0.10945581957786876,0
2025-07-14 10:06:00+05:30,1577.2,1577.2,1574.3,1574.7,22894,41.32477262412645,0.6652231771868173,0.9758531636633915,-0.31062998647657414,0
2025-07-14 10:07:00+05:30,1574.8,1574.9,1574.1,1574.3,8477,39.70964026574721,0.40727559833749183,0.8621376505982117,-0.45486205226071985,0
