timestamp,open,high,low,close,volume,RSI,MACD,MACD_signal,MACD_hist,Doji,date,sentiment,ema_50,ema_200,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,avg_volume_10d,avg_volume_50d,volume_ratio,master_score,52_week_high,distance_from_high
2025-07-07 10:03:00+05:30,687.8,687.9,687.8,687.8,2146,46.4139054808026,-0.1830204452609223,-0.2453279214765128,0.0623074762155905,100,2025-07-07,0.0,,,46.4139054808026,-0.18302044526092232,0.062307476215590546,-0.24532792147651286,9418.1,,,0.232069527404013,,
2025-07-07 10:04:00+05:30,687.85,687.95,687.65,687.65,4440,44.520289959585774,-0.1825953291776159,-0.2327814030167335,0.0501860738391176,0,2025-07-07,0.0,688.623,,44.520289959585774,-0.1825953291776159,0.050186073839117606,-0.2327814030167335,8954.0,25045.56,0.17727693052181703,0.3112399150588374,,
2025-07-07 10:05:00+05:30,687.75,687.75,686.8,686.8,29678,35.64545633485907,-0.2479876703753234,-0.2358226564884515,-0.0121650138868719,0,2025-07-07,0.0,688.5515098039216,,35.64545633485907,-0.24798767037532343,-0.012165013886871912,-0.23582265648845152,9940.0,24501.06,1.2112945317467896,0.7838745475476901,,
2025-07-07 10:06:00+05:30,686.65,687.0,686.5,686.5,15383,33.13487344608344,-0.320326539742382,-0.2527234331392376,-0.0676031066031443,0,2025-07-07,0.0,688.471058439062,,33.13487344608344,-0.320326539742382,-0.06760310660314439,-0.2527234331392376,10645.4,23423.72,0.656727454050851,0.49403809425584266,,
2025-07-07 10:07:00+05:30,686.6,686.7,686.25,686.25,18572,31.164988787804297,-0.3932948671412077,-0.2808377199396317,-0.112457147201576,0,2025-07-07,0.0,688.3839581081183,,31.164988787804297,-0.39329486714120776,-0.11245714720157607,-0.2808377199396317,10714.8,23030.28,0.8064165958902801,0.5590332418841616,,
2025-07-07 10:08:00+05:30,686.5,686.5,685.5,685.9,61771,28.601361379562523,-0.4739020197511081,-0.319450579901927,-0.1544514398491811,0,2025-07-07,0.0,688.2865479862313,,28.601361379562523,-0.47390201975110813,-0.15445143984918114,-0.319450579901927,16064.6,23685.36,2.6079823148138765,1.4469979643047508,,
2025-07-07 10:09:00+05:30,685.85,685.9,685.4,685.5,27354,25.971891824534566,-0.5635640108871485,-0.3682732660989712,-0.1952907447881772,0,2025-07-07,0.0,688.1772715946145,,25.971891824534566,-0.5635640108871485,-0.1952907447881772,-0.36827326609897126,18026.3,23564.8,1.1607991580662684,0.710259038155807,,
2025-07-07 10:10:00+05:30,685.25,685.75,683.35,685.5,74124,25.971891824534566,-0.6273896277499489,-0.4200965384291668,-0.207293089320782,0,2025-07-07,0.0,688.0722805516884,,25.971891824534566,-0.6273896277499489,-0.20729308932078205,-0.42009653842916683,24552.8,24538.08,3.0207742415054475,1.6402465798753965,,
2025-07-07 10:11:00+05:30,685.55,685.55,685.0,685.5,14500,25.971891824534566,-0.6702457135797886,-0.4701263734592912,-0.2001193401204973,100,2025-07-07,0.0,687.9714068045635,,25.971891824534566,-0.6702457135797886,-0.20011934012049737,-0.4701263734592912,25411.3,23896.84,0.60677478695928,0.4332468526023128,,
2025-07-07 10:12:00+05:30,685.7,686.05,685.45,686.05,9296,36.06604239030316,-0.6523096473373471,-0.5065630282349024,-0.1457466191024446,0,2025-07-07,0.0,687.89605751811,,36.06604239030316,-0.6523096473373471,-0.14574661910244469,-0.5065630282349024,25726.4,23034.46,0.40356926101154533,0.38211484245728844,,
2025-07-07 10:13:00+05:30,686.0,686.2,685.7,686.1,5922,36.90828547778301,-0.6268348416220988,-0.5306173909123417,-0.096217450709757,0,2025-07-07,0.0,687.8256238899488,,36.908285477783004,-0.6268348416220988,-0.09621745070975707,-0.5306173909123417,26104.0,22674.6,0.2611732952290228,0.31512807500342643,,
2025-07-07 10:14:00+05:30,686.2,686.5,685.5,685.8,15232,34.013028584164026,-0.6236641551885214,-0.5492267437675777,-0.0744374114209436,0,2025-07-07,0.0,687.7461876589705,,34.013028584164026,-0.6236641551885214,-0.07443741142094362,-0.5492267437675777,27183.2,22081.9,0.6897957150426367,0.5149630004421385,,
2025-07-07 10:15:00+05:30,685.35,685.65,685.0,685.25,14803,29.451623963552187,-0.6579473592057639,-0.5709708668552149,-0.0869764923505489,0,2025-07-07,0.0,687.648297946854,,29.451623963552187,-0.6579473592057639,-0.08697649235054894,-0.5709708668552149,25695.7,22110.76,0.6694930432061132,0.48200464142081756,,
2025-07-07 10:16:00+05:30,685.25,685.8,685.1,685.4,12613,32.12509676689399,-0.6653436317640171,-0.5898454198369754,-0.0754982119270417,0,2025-07-07,0.0,687.5601293999185,,32.12509676689399,-0.6653436317640171,-0.07549821192704176,-0.5898454198369754,25418.7,21903.18,0.5758524561273751,0.4485517118981575,,
2025-07-07 10:17:00+05:30,685.45,685.6,685.2,685.45,13342,33.03604412274596,-0.6595675646028667,-0.6037898487901536,-0.055777715812713,100,2025-07-07,0.0,687.4773792273727,,33.03604412274596,-0.6595675646028667,-0.05577771581271307,-0.6037898487901536,24895.7,21262.92,0.627477317320481,0.47891887927397025,,
2025-07-07 10:18:00+05:30,685.45,685.45,684.85,684.85,18590,28.153153139226248,-0.6953889642388731,-0.6221096718798975,-0.0732792923589755,0,2025-07-07,0.0,687.3743447478679,,28.153153139226248,-0.6953889642388731,-0.07327929235897557,-0.6221096718798975,20577.6,21426.0,0.8676374498273126,0.5745844906097876,,
2025-07-07 10:19:00+05:30,684.85,685.0,684.5,684.75,28702,27.42557740944728,-0.7235067108000521,-0.6423890796639284,-0.0811176311361236,0,2025-07-07,0.0,687.2714292675594,,27.42557740944728,-0.7235067108000521,-0.08111763113612369,-0.6423890796639284,20712.4,21658.22,1.3252243259141332,0.799740050004303,,
2025-07-07 10:20:00+05:30,684.7,685.2,684.65,684.75,14563,27.42557740944727,-0.7372911935951834,-0.6613695024501796,-0.0759216911450038,100,2025-07-07,0.0,687.1725496884394,,27.42557740944727,-0.7372911935951834,-0.0759216911450038,-0.6613695024501796,14756.3,21506.68,0.6771384518670478,0.47569711298076023,,
2025-07-07 10:21:00+05:30,684.85,685.55,684.8,685.55,7940,41.46179040644496,-0.6758711593909084,-0.6642698338383254,-0.0116013255525829,0,2025-07-07,0.0,687.1089202888928,,41.46179040644496,-0.6758711593909084,-0.011601325552582975,-0.6642698338383254,14100.3,21015.52,0.3778160140696019,0.39621695906702575,,
2025-07-07 10:22:00+05:30,685.25,685.8,685.15,685.8,5091,45.03908742767993,-0.6001047945939035,-0.6514368259894411,0.0513320313955375,0,2025-07-07,0.0,687.0575900814853,,45.03908742767993,-0.6001047945939035,0.05133203139553755,-0.6514368259894411,13679.8,20476.76,0.24862331736075435,0.3495070958187768,,
2025-07-07 10:23:00+05:30,685.75,686.2,685.7,686.0,8821,47.78799782182793,-0.5179504655410483,-0.6247395538997625,0.1067890883587142,0,2025-07-07,0.0,687.0161159606428,,47.78799782182793,-0.5179504655410483,0.10678908835871426,-0.6247395538997625,13969.7,20112.84,0.4385755567090476,0.45822776746366345,,
2025-07-07 10:24:00+05:30,686.05,686.05,685.85,685.9,4597,46.53474504700992,-0.4556591767897089,-0.5909234784777518,0.1352643016880429,0,2025-07-07,0.0,686.9723467072843,,46.53474504700992,-0.4556591767897089,0.13526430168804293,-0.5909234784777518,12906.2,19654.76,0.23388736367170093,0.34961740707090005,,
2025-07-07 10:25:00+05:30,685.85,685.95,685.5,685.9,12313,46.53474504700992,-0.4016627633601501,-0.5530713354542316,0.1514085720940814,100,2025-07-07,0.0,686.930293895234,,46.53474504700992,-0.40166276336015017,0.15140857209408143,-0.5530713354542316,12657.2,19540.64,0.6301226571903479,0.5477350538302235,,
2025-07-07 10:26:00+05:30,686.1,686.1,685.5,685.5,6222,41.48737491210741,-0.3866893595238707,-0.5197949402681594,0.1331055807442887,0,2025-07-07,0.0,686.8742039385581,,41.48737491210741,-0.38668935952387073,0.1331055807442887,-0.5197949402681594,12018.1,19131.18,0.325228239972652,0.3700509945468631,,
2025-07-07 10:27:00+05:30,685.5,685.6,685.5,685.6,4397,43.14757896796466,-0.3625741358969208,-0.4883507793939117,0.1257766434969909,0,2025-07-07,0.0,686.8242351566539,,43.14757896796466,-0.3625741358969208,0.12577664349699097,-0.48835077939391175,11123.6,18767.62,0.23428649983322342,0.33288114475643504,,
2025-07-07 10:28:00+05:30,685.6,685.8,685.5,685.5,11462,41.86825244034402,-0.3475257511646532,-0.4601857737480601,0.1126600225834068,0,2025-07-07,0.0,686.7723043661969,,41.86825244034402,-0.34752575116465323,0.11266002258340685,-0.4601857737480601,10410.8,18574.46,0.6170838883068471,0.5178832063551437,,
2025-07-07 10:29:00+05:30,685.15,685.45,685.1,685.45,13983,41.21031351771504,-0.3357639027144614,-0.4353013995413404,0.0995374968268789,0,2025-07-07,0.0,686.7204492930127,,41.210313517715036,-0.33576390271446144,0.09953749682687896,-0.4353013995413404,8938.9,18391.58,0.7602935691223918,0.5861983521497711,,
2025-07-07 10:30:00+05:30,685.25,685.8,685.15,685.55,7607,43.13500202195532,-0.3147452020458559,-0.4111901600422435,0.0964449579963876,0,2025-07-07,0.0,686.6745493207377,,43.135002021955316,-0.3147452020458559,0.09644495799638764,-0.4111901600422435,8243.3,18021.76,0.42210083809794385,0.4267254291587485,,
2025-07-07 10:31:00+05:30,685.65,685.9,685.5,685.9,2862,49.381304160425564,-0.266770491242255,-0.3823062262822458,0.1155357350399907,0,2025-07-07,0.0,686.6441748375715,,49.381304160425564,-0.26677049124225505,0.11553573503999076,-0.3823062262822458,7735.5,17170.36,0.16668258557188084,0.33024781358806826,,
2025-07-07 10:32:00+05:30,685.95,685.95,685.5,685.5,4566,43.50035540532701,-0.258052179459014,-0.3574554169175994,0.0994032374585854,0,2025-07-07,0.0,686.5993052360982,,43.50035540532701,-0.25805217945901404,0.09940323745858543,-0.35745541691759947,7683.0,16871.66,0.27063134273687356,0.3528174483950718,,
2025-07-07 10:33:00+05:30,685.7,686.0,685.55,686.0,5646,51.30671589095632,-0.2083947878400067,-0.3276432911020809,0.1192485032620741,0,2025-07-07,0.0,686.5758030699767,,51.30671589095632,-0.20839478784000676,0.11924850326207415,-0.3276432911020809,7365.5,15833.24,0.3565915756977094,0.4348293673036363,,
2025-07-07 10:34:00+05:30,685.95,686.25,685.85,686.0,9754,51.30671589095632,-0.1671145546588377,-0.2955375438134323,0.1284229891545945,0,2025-07-07,0.0,686.5532225574286,,51.30671589095632,-0.16711455465883773,0.12842298915459455,-0.2955375438134323,7881.2,15502.9,0.6291726064155738,0.5711198826625685,,
2025-07-07 10:35:00+05:30,686.05,686.1,685.8,686.0,3666,51.30671589095632,-0.1328680522558443,-0.2630036455019147,0.1301355932460703,0,2025-07-07,0.0,686.5315275551765,,51.30671589095632,-0.1328680522558443,0.13013559324607038,-0.2630036455019147,7016.5,14759.9,0.24837566650180556,0.3807214127056844,,
2025-07-07 10:36:00+05:30,686.0,686.0,685.8,685.8,4393,47.99385954498781,-0.1204769970710231,-0.2344983158157363,0.1140213187447132,0,2025-07-07,0.0,686.5028402000715,,47.99385954498781,-0.1204769970710231,0.11402131874471327,-0.23449831581573638,6833.6,14487.6,0.30322482674839174,0.39158171109913487,,
2025-07-07 10:37:00+05:30,685.8,686.1,685.7,686.1,5209,52.905991121199385,-0.0854643242388419,-0.2046915175003575,0.1192271932615155,0,2025-07-07,0.0,686.4870425451668,,52.905991121199385,-0.08546432423884198,0.11922719326151554,-0.20469151750035752,6914.8,14323.32,0.3636726680685763,0.446366289640285,,
2025-07-07 10:38:00+05:30,686.0,686.25,686.0,686.1,3534,52.90599112119939,-0.0570587905471029,-0.1751649721097066,0.1181061815626036,0,2025-07-07,0.0,686.4718644061406,,52.90599112119939,-0.057058790547102944,0.11810618156260366,-0.1751649721097066,6122.0,13289.58,0.26592262509424675,0.3974912681531203,,
2025-07-07 10:39:00+05:30,686.1,686.1,685.9,685.9,3207,49.30529063346041,-0.0501079161099369,-0.1501535609097526,0.1000456447998157,0,2025-07-07,0.0,686.4494383509979,,49.30529063346041,-0.05010791610993692,0.10004564479981573,-0.15015356090975265,5044.4,13089.78,0.2450002979423642,0.36902660213848415,,
2025-07-07 10:40:00+05:30,685.9,686.0,685.9,686.0,1559,51.09741699992683,-0.036113835954211,-0.1273456159186443,0.0912317799644333,0,2025-07-07,0.0,686.4318133176254,,51.09741699992683,-0.03611383595421103,0.0912317799644333,-0.12734561591864432,4439.6,12939.1,0.12048751458756791,0.3157308422934181,,
2025-07-07 10:41:00+05:30,685.95,686.0,685.8,685.8,1533,47.48206746505106,-0.0406926753084917,-0.1100150277966138,0.069322352488122,0,2025-07-07,0.0,686.4070363247773,,47.48206746505106,-0.040692675308491744,0.06932235248812206,-0.1100150277966138,4306.7,12783.04,0.11992452499561919,0.2973725998230649,,
2025-07-07 10:42:00+05:30,686.0,686.3,686.0,686.3,14896,55.88551105567846,-0.0039303109814454,-0.0887980844335801,0.0848677734521346,0,2025-07-07,0.0,686.4028388218449,,55.88551105567846,-0.003930310981445473,0.08486777345213467,-0.08879808443358014,5339.7,12689.44,1.1738894702997138,0.8663722904282491,,
2025-07-07 10:43:00+05:30,686.3,686.3,686.2,686.2,3600,54.0236458459004,0.0169396931036089,-0.0676505289261423,0.0845902220297513,0,2025-07-07,0.0,686.3948843582431,,54.023645845900404,0.016939693103608988,0.0845902220297513,-0.06765052892614232,5135.1,12398.48,0.2903581729373278,0.4152973156981659,,
2025-07-07 10:44:00+05:30,686.05,686.2,685.8,685.8,8810,47.24354487015282,0.0011889590607552,-0.0538826313287628,0.055071590389518,0,2025-07-07,0.0,686.3715555598806,,47.24354487015282,0.0011889590607552236,0.05507159038951804,-0.053882631328762816,5040.7,12393.06,0.7108817354228899,0.591658592062209,,
2025-07-07 10:45:00+05:30,685.85,686.0,685.7,685.9,3265,48.96787576916493,-0.0031877010475227,-0.0437436452725148,0.040555944224992,0,2025-07-07,0.0,686.3530631849833,,48.96787576916493,-0.0031877010475227507,0.040555944224992056,-0.04374364527251481,5000.6,12062.0,0.27068479522467254,0.38018177645816087,,
2025-07-07 10:46:00+05:30,685.85,686.25,685.85,686.25,4463,54.56526756460969,0.0213398467427623,-0.0307269468694593,0.0520667936122217,0,2025-07-07,0.0,686.3490214914546,,54.56526756460969,0.021339846742762347,0.052066793612221725,-0.030726946869459378,5007.6,11984.68,0.37239208723136535,0.4590223814387311,,
2025-07-07 10:47:00+05:30,686.3,686.3,686.05,686.3,3919,55.3192293924466,0.0443020013163959,-0.0157211572322883,0.0600231585486842,100,2025-07-07,0.0,686.3470990800249,,55.3192293924466,0.044302001316395945,0.06002315854868426,-0.015721157232288313,4878.6,11705.5,0.33479988039810343,0.4439960871612847,,
2025-07-07 10:48:00+05:30,686.3,686.3,686.05,686.1,3037,51.62863195512759,0.0458330112950307,-0.0034103235268245,0.0492433348218552,0,2025-07-07,0.0,686.3374089200239,,51.62863195512759,0.0458330112950307,0.04924333482185521,-0.003410323526824511,4828.9,11600.78,0.2617927415225528,0.3890395305369143,,
2025-07-07 10:49:00+05:30,686.3,686.35,685.5,685.55,12717,43.11088277624186,0.0026355631438264,-0.0022011461926943,0.0048367093365207,0,2025-07-07,0.0,686.3065301388465,,43.11088277624186,0.0026355631438264027,0.004836709336520731,-0.0022011461926943286,5779.9,11700.38,1.086887776294445,0.7589983020284319,,
2025-07-07 10:50:00+05:30,685.2,685.55,685.05,685.15,26609,38.17771237707919,-0.0631474582069131,-0.014390408595538,-0.048757049611375,0,2025-07-07,0.0,686.2611760157545,,38.17771237707919,-0.06314745820691314,-0.04875704961137505,-0.014390408595538091,8284.9,12055.38,2.2072302988375316,1.2945037113041618,,
2025-07-07 10:51:00+05:30,685.1,687.0,685.05,686.6,24285,57.267168819037465,0.0017022824237074,-0.0111718703916889,0.0128741528153963,0,2025-07-07,0.0,686.2744632308229,,57.267168819037465,0.001702282423707402,0.012874152815396394,-0.011171870391688992,10560.1,12422.78,1.9548764447249327,1.2637740664576538,,
2025-07-07 10:52:00+05:30,686.85,686.9,686.0,686.3,6684,53.58082512305978,0.0285594606110635,-0.0032256041911384,0.031785064802202,0,2025-07-07,0.0,686.2754646727514,,53.58082512305978,0.028559460611063514,0.031785064802202,-0.0032256041911384904,9738.9,12433.56,0.5375773310298901,0.5366927911302439,,
2025-07-07 10:53:00+05:30,686.3,686.35,686.0,686.35,2429,54.111015681482655,0.0532645493832433,0.0080724265237378,0.0451921228595054,100,2025-07-07,0.0,686.2783876267611,,54.111015681482655,0.05326454938324332,0.04519212285950545,0.008072426523737873,9621.8,12439.22,0.1952694783113411,0.36818981756308383,,
2025-07-07 10:54:00+05:30,686.35,686.35,686.0,686.0,2842,49.82126504465484,0.0440931568330142,0.0152765725855931,0.0288165842474211,0,2025-07-07,0.0,686.2674704649273,,49.82126504465484,0.04409315683301429,0.028816584247421135,0.015276572585593156,9025.0,12407.26,0.2290594377807832,0.3636360441136658,,
