title,date,url,source,sentiment
"JLR's tariff blues, weak India demand hurt Tata Motors profit",2025-08-08,https://www.livemint.com/companies/jlr-tariff-india-demand-tata-motors-profit-uk-us-trade-pact-trump-mahindra-and-mahindra-nclat-maruti-suzuki-11754662002861.html,Livemint,-0.375
"Indian automaker Tata Motors quarterly profit plunges as tariffs, slow sales bite",2025-08-08,https://www.livemint.com/companies/company-results/indian-automaker-tata-motors-quarterly-profit-plunges-as-tariffs-slow-sales-bite-11754658401126.html,Livemint,-0.30000000000000004
Karnataka's IT minister says govt must stop using cheap land to lure firms. He's right.,2025-08-06,https://www.livemint.com/opinion/online-views/karnataka-it-policy-priyank-kharge-land-for-investments-industrial-land-policy-india-government-land-for-business-11754455871243.html,Livemint,0.34285714285714286
"Out of rare earths, India’s automakers turn to old tricks and new tech",2025-08-05,https://www.livemint.com/industry/india-rare-earth-magnets-crisis-china-ev-auto-industry-11754387637831.html,Livemint,0.1787878787878788
"Tata Group-owned Jaguar Land Rover's CEO Adrian Mardell to step down, successor to be announced soon",2025-07-31,https://www.livemint.com/companies/news/tata-group-owned-jaguar-land-rovers-ceo-adrian-mardell-to-step-down-successor-to-be-announced-soon-11753981307193.html,Livemint,-0.15555555555555559
