timestamp,open,high,low,close,volume,RSI,MACD,MACD_signal,MACD_hist,Doji
2025-07-07 09:15:00+05:30,689.05,690.4,686.15,690.0,529249,0.0,0.0,0.0,0.0,0
2025-07-07 09:30:00+05:30,690.0,691.95,686.7,687.2,427590,0.0,0.0,0.0,0.0,0
2025-07-07 09:45:00+05:30,687.2,688.4,686.5,687.85,267934,0.0,0.0,0.0,0.0,0
2025-07-07 10:00:00+05:30,687.5,687.95,683.35,685.8,299337,0.0,0.0,0.0,0.0,0
2025-07-07 10:15:00+05:30,685.35,686.2,684.5,685.45,177439,0.0,0.0,0.0,0.0,0
2025-07-07 10:30:00+05:30,685.25,686.3,685.15,685.8,80842,0.0,0.0,0.0,0.0,0
2025-07-07 10:45:00+05:30,685.85,687.0,685.05,686.55,113853,0.0,0.0,0.0,0.0,0
2025-07-07 11:00:00+05:30,686.75,688.25,686.05,688.1,231620,0.0,0.0,0.0,0.0,0
2025-07-07 11:15:00+05:30,688.25,689.35,686.45,689.0,394132,0.0,0.0,0.0,0.0,0
2025-07-07 11:30:00+05:30,689.15,689.4,687.45,688.25,234023,0.0,0.0,0.0,0.0,0
2025-07-07 11:45:00+05:30,688.25,689.2,687.0,689.05,220192,0.0,0.0,0.0,0.0,0
2025-07-07 12:00:00+05:30,689.05,689.2,688.3,689.0,166049,0.0,0.0,0.0,0.0,100
2025-07-07 12:15:00+05:30,689.0,690.1,688.65,689.75,188616,0.0,0.0,0.0,0.0,0
2025-07-07 12:30:00+05:30,690.1,690.45,688.9,689.55,141395,0.0,0.0,0.0,0.0,0
2025-07-07 12:45:00+05:30,689.55,690.0,688.55,688.9,118550,50.464686960330866,0.0,0.0,0.0,0
2025-07-07 13:00:00+05:30,689.0,689.0,688.25,688.8,64767,49.71467393309395,0.0,0.0,0.0,0
2025-07-07 13:15:00+05:30,688.75,689.7,688.55,688.9,73198,50.50683076275518,0.0,0.0,0.0,100
2025-07-07 13:30:00+05:30,688.9,690.9,688.7,690.4,127052,60.54672066011471,0.0,0.0,0.0,0
2025-07-07 13:45:00+05:30,690.4,690.55,688.5,688.7,97242,48.531100937486,0.0,0.0,0.0,0
2025-07-07 14:00:00+05:30,688.7,688.8,688.0,688.3,93281,46.20748863114129,0.0,0.0,0.0,0
2025-07-07 14:15:00+05:30,688.1,688.8,687.7,688.2,70053,45.61943341898682,0.0,0.0,0.0,100
2025-07-07 14:30:00+05:30,688.3,688.75,687.2,688.2,150705,45.61943341898682,0.0,0.0,0.0,100
2025-07-07 14:45:00+05:30,688.05,688.3,687.5,687.55,104744,41.62594383852393,0.0,0.0,0.0,0
2025-07-07 15:00:00+05:30,688.05,689.25,687.9,689.25,474296,53.171890391974934,0.0,0.0,0.0,0
2025-07-07 15:15:00+05:30,689.35,689.8,688.05,688.5,544710,48.604355388328024,0.0,0.0,0.0,0
2025-07-08 09:15:00+05:30,693.0,696.95,689.55,693.5,1123433,68.21007287048813,0.807877052249637,0.0,0.0,0
2025-07-08 09:30:00+05:30,693.4,695.3,691.1,691.15,562857,57.171380228997904,0.8963649569878953,0.0,0.0,0
2025-07-08 09:45:00+05:30,691.15,691.8,689.1,689.6,363776,51.276974339795174,0.8318313785692908,0.0,0.0,0
2025-07-08 10:00:00+05:30,689.5,689.95,688.05,688.6,254209,47.849370837431835,0.692019243015352,0.0,0.0,0
2025-07-08 10:15:00+05:30,688.5,689.5,687.5,689.45,222845,50.856407329053326,0.6423998291994621,0.0,0.0,0
2025-07-08 10:30:00+05:30,689.45,689.6,688.5,688.7,119112,48.21469460790849,0.5363743644810484,0.0,0.0,0
2025-07-08 10:45:00+05:30,688.55,688.7,687.6,688.55,91664,47.68123433930808,0.43522764010651827,0.0,0.0,100
2025-07-08 11:00:00+05:30,688.5,688.95,687.5,688.9,202298,49.096480351120455,0.37894199975482934,0.0,0.0,0
2025-07-08 11:15:00+05:30,688.8,689.5,688.15,689.1,104784,49.92996759508939,0.3464795521886117,0.6186128907280717,-0.27213333853946,0
2025-07-08 11:30:00+05:30,689.1,690.5,689.0,690.05,170595,53.799644914373566,0.3928810015063391,0.5734665128837252,-0.1805855113773861,0
2025-07-08 11:45:00+05:30,690.0,690.5,689.25,690.2,238747,54.39891744291222,0.4367239489604344,0.5461180000990671,-0.10939405113863265,0
2025-07-08 12:00:00+05:30,690.35,691.75,690.0,690.75,188827,56.620778629042256,0.5099715693422695,0.5388887139477075,-0.02891714460543804,0
2025-07-08 12:15:00+05:30,690.7,690.8,690.0,690.4,139824,54.79123448329519,0.5336274363726261,0.5378364584326912,-0.004209022060065126,0
2025-07-08 12:30:00+05:30,690.4,691.55,690.1,691.15,244094,57.92837683727598,0.605909070810867,0.5514509809083264,0.05445808990254053,0
2025-07-08 12:45:00+05:30,691.45,691.5,690.4,690.85,94381,56.247035500561296,0.6317034103758488,0.567501466801831,0.06420194357401776,0
2025-07-08 13:00:00+05:30,690.7,691.45,690.65,690.9,111649,56.47378631396205,0.6487023555006317,0.5837416445415912,0.06496071095904055,0
2025-07-08 13:15:00+05:30,690.85,691.2,690.7,690.75,96213,55.54378664994629,0.6426621859488932,0.5955257528230516,0.04713643312584159,100
2025-07-08 13:30:00+05:30,690.8,692.95,690.7,691.75,374763,60.24413956432863,0.7103781535543021,0.6184962329693018,0.09188192058500033,0
2025-07-08 13:45:00+05:30,691.95,691.95,691.2,691.45,128435,58.254238578004056,0.7314048728626403,0.6410779609479695,0.0903269119146708,0
2025-07-08 14:00:00+05:30,691.5,692.25,691.05,691.35,199004,57.571603788247906,0.7315664920032532,0.6591756671590263,0.07239082484422688,0
2025-07-08 14:15:00+05:30,691.25,691.5,690.2,691.05,201993,55.47151874290729,0.6994245526747136,0.6672254442621639,0.03219910841254969,0
2025-07-08 14:30:00+05:30,691.05,692.1,691.0,691.35,262776,57.15464607501762,0.6902030953355052,0.6718209744768322,0.018382120858672968,0
2025-07-08 14:45:00+05:30,691.65,692.9,690.7,692.6,338931,63.36784183275451,0.7748278441969205,0.6924223484208498,0.0824054957760707,0
2025-07-08 15:00:00+05:30,692.6,694.25,691.8,693.75,827553,67.96980738449007,0.924037230408203,0.7387453248183204,0.1852919055898825,0
2025-07-08 15:15:00+05:30,693.75,693.85,692.3,692.9,839592,61.79090696249017,0.9626025645576419,0.7835167727661848,0.17908579179145712,0
2025-07-09 09:15:00+05:30,688.9,693.2,688.5,691.45,602019,52.948289253305035,0.8661782244802225,0.8000490631089924,0.06612916137123015,0
2025-07-09 09:30:00+05:30,691.45,691.7,690.2,691.3,210038,52.11739280630553,0.7687953002089216,0.7937983105289782,-0.025003010320056585,100
2025-07-09 09:45:00+05:30,691.25,692.3,690.55,692.1,175644,56.07631652466352,0.7475546011336291,0.7845495686499084,-0.03699496751627929,0
2025-07-09 10:00:00+05:30,691.85,692.15,690.0,691.75,180338,53.97377361422384,0.6944736591101446,0.7665343867419557,-0.07206072763181115,100
2025-07-09 10:15:00+05:30,691.8,692.8,691.3,691.4,178399,51.87897879296076,0.6170515688170326,0.7366378231569711,-0.11958625433993852,0
2025-07-09 10:30:00+05:30,691.4,692.6,691.05,691.7,115080,53.54332890248092,0.5732929331877585,0.7039688451631286,-0.1306759119753701,0
2025-07-09 10:45:00+05:30,691.95,692.0,691.0,691.15,63124,50.12074952771622,0.4886012051797479,0.6608953171664524,-0.17229411198670452,0
2025-07-09 11:00:00+05:30,691.05,691.3,690.45,691.15,96372,50.12074952771623,0.4166791823224685,0.6120520901976557,-0.19537290787518724,100
2025-07-09 11:15:00+05:30,691.15,691.6,691.0,691.3,48866,51.109240886089665,0.36754735037084174,0.5631511422322929,-0.19560379186145116,100
2025-07-09 11:30:00+05:30,691.3,692.35,691.2,692.05,168443,55.82335779443589,0.3846942358745764,0.5274597609607496,-0.14276552508617324,0
2025-07-09 11:45:00+05:30,692.0,692.7,691.3,692.05,174946,55.823357794435886,0.3937444255327591,0.5007166938751516,-0.10697226834239248,100
2025-07-09 12:00:00+05:30,691.9,692.1,689.55,691.25,189603,49.87429652750762,0.332530250187574,0.46707940513763613,-0.13454915495006214,0
2025-07-09 12:15:00+05:30,691.15,692.6,690.7,692.2,118466,55.886361523139925,0.3565643834620005,0.44497640080250905,-0.08841201734050858,0
2025-07-09 12:30:00+05:30,692.15,692.8,691.25,691.6,202752,51.67111168661749,0.32346788521886083,0.4206746976857794,-0.09720681246691859,0
2025-07-09 12:45:00+05:30,691.6,691.95,691.05,691.1,65312,48.395263403978376,0.2539652967351458,0.38733281749565274,-0.13336752076050695,0
2025-07-09 13:00:00+05:30,691.1,691.7,690.55,691.65,96650,52.000162476726544,0.24049215422814996,0.3579646848421522,-0.11747253061400226,0
2025-07-09 13:15:00+05:30,691.45,692.3,691.25,692.3,107770,55.91927409646995,0.2790474738682178,0.3421812426473653,-0.0631337687791475,0
2025-07-09 13:30:00+05:30,692.3,692.7,692.05,692.55,150145,57.36126818505317,0.32601762488127406,0.3389485190941471,-0.012930894212873023,0
2025-07-09 13:45:00+05:30,692.5,694.4,692.4,694.3,246003,65.79604806132322,0.4987034397787511,0.3708995032310679,0.12780393654768318,0
2025-07-09 14:00:00+05:30,694.3,695.5,693.55,694.5,336102,66.60901947830618,0.6442697797722303,0.42557355853930046,0.21869622123292987,0
2025-07-09 14:15:00+05:30,694.5,695.0,693.55,693.8,321611,61.13227736257463,0.6951349204535973,0.47948583092215985,0.2156490895314374,0
2025-07-09 14:30:00+05:30,693.75,694.5,693.1,694.1,164130,62.553330591492255,0.7509963848567622,0.5337879417090804,0.21720844314768184,0
2025-07-09 14:45:00+05:30,694.1,694.2,693.45,693.95,142935,61.3456292079408,0.7742383141202254,0.5818780161913094,0.19236029792891596,0
2025-07-09 15:00:00+05:30,693.95,694.3,692.95,693.6,520880,58.50718852104818,0.755704346288212,0.61664328221069,0.13906106407752206,0
2025-07-09 15:15:00+05:30,693.75,694.0,691.3,692.3,747736,49.36988049649327,0.6288677122739728,0.6190881682233466,0.009779544050626199,0
2025-07-10 09:15:00+05:30,691.8,692.0,685.0,686.15,1117316,27.49405977176235,0.03172940685226422,0.5016164159491301,-0.46988700909686587,0
2025-07-10 09:30:00+05:30,686.45,688.5,685.5,688.2,423245,37.44428083554636,-0.2729428199805852,0.34670456876318706,-0.6196473887437723,0
2025-07-10 09:45:00+05:30,688.3,690.2,687.9,689.75,380223,43.73186982666207,-0.384888948468074,0.20038586531693486,-0.5852748137850088,0
2025-07-10 10:00:00+05:30,689.7,691.0,689.15,689.7,269198,43.57970146526451,-0.4721984343375425,0.0658690053860394,-0.5380674397235818,100
2025-07-10 10:15:00+05:30,689.5,690.5,689.35,690.35,112508,46.200493987715625,-0.4833702715932304,-0.043978850009814566,-0.4393914215834159,0
2025-07-10 10:30:00+05:30,690.35,690.9,690.0,690.25,105842,45.84764762454297,-0.4945918503937037,-0.1341014500865924,-0.36049040030711127,100
2025-07-10 10:45:00+05:30,690.25,690.5,688.8,689.75,166018,44.036689624335864,-0.5376333511588882,-0.21480783030105158,-0.32282552085783667,0
2025-07-10 11:00:00+05:30,689.9,689.95,688.1,689.45,128704,42.94072477618116,-0.5891600728276671,-0.2896782788063747,-0.29948179402129244,0
2025-07-10 11:15:00+05:30,689.45,689.5,688.15,688.8,116752,40.583975753022955,-0.6746677884050314,-0.3666761807261061,-0.3079916076789253,0
2025-07-10 11:30:00+05:30,688.95,689.2,687.1,687.25,178537,35.57051981807278,-0.8576192147015718,-0.46486478752119925,-0.3927544271803725,0
2025-07-10 11:45:00+05:30,687.25,688.0,686.75,687.35,159793,36.1188076542953,-0.9832065804358763,-0.5685331461041347,-0.41467343433174153,100
2025-07-10 12:00:00+05:30,687.35,689.05,687.0,688.3,322760,41.235044965171575,-0.9946131310205146,-0.6537491430874107,-0.3408639879331039,0
2025-07-10 12:15:00+05:30,688.3,690.25,688.0,690.0,196354,49.0923045848907,-0.8566027289882641,-0.6943198602675815,-0.16228286872068254,0
2025-07-10 12:30:00+05:30,689.95,694.5,689.95,693.55,664361,60.86096275795616,-0.4555221834759777,-0.6465603249092607,0.19103814143328302,0
2025-07-10 12:45:00+05:30,693.55,693.95,692.1,693.05,230793,58.79918819873888,-0.17598019273589216,-0.5524442984745871,0.37646410573869493,0
2025-07-10 13:00:00+05:30,693.0,693.25,691.65,692.0,185394,54.61493678362909,-0.03872102400521271,-0.44969964358071224,0.4109786195754995,0
